//<Encoding>UTF-8</Encoding>
//<Version>ODV Spreadsheet V4.6.4</Version>
//<Creator>Soleram@DESKTOP-5OD3PEK</Creator>
//<CreateTime>2021-09-04T17:08:00</CreateTime>
//<Software>Ocean Data View 5.4.0 - 64 bit (Windows)</Software>
//<Source>D:/Works/02 Proyek Mungil/Data wave/wave_2001-2004.nc</Source>
//<SourceLastModified>2021-09-04T17:02:43</SourceLastModified>
//<DataField>GeneralField</DataField>
//<DataType>TimeSeries</DataType>
//<Description></Description>
//
//<MetaVariable>label="Cruise" var_type="METACRUISE" value_type="TEXT:81" qf_schema="ODV" significant_digits="0" comment=""</MetaVariable>
//<MetaVariable>label="Station" var_type="METASTATION" value_type="TEXT:21" qf_schema="ODV" significant_digits="0" comment=""</MetaVariable>
//<MetaVariable>label="Type" var_type="METATYPE" value_type="TEXT:2" qf_schema="ODV" significant_digits="0" comment=""</MetaVariable>
//<MetaVariable>label="Longitude [degrees_east]" var_type="METALONGITUDE" value_type="FLOAT" qf_schema="ODV" significant_digits="3" comment=""</MetaVariable>
//<MetaVariable>label="Latitude [degrees_north]" var_type="METALATITUDE" value_type="FLOAT" qf_schema="ODV" significant_digits="3" comment=""</MetaVariable>
//
//<DataVariable>label="time_ISO8601" value_type="DOUBLE" qf_schema="ODV" significant_digits="0" is_primary_variable="T" comment="time" key_variable=""</DataVariable>
//<DataVariable>label="latitude [degrees_north]" value_type="DOUBLE" qf_schema="ODV" significant_digits="2" is_primary_variable="F" comment="latitude" key_variable=""</DataVariable>
//<DataVariable>label="longitude [degrees_east]" value_type="DOUBLE" qf_schema="ODV" significant_digits="2" is_primary_variable="F" comment="longitude" key_variable=""</DataVariable>
//<DataVariable>label="mwd [Degree true]" value_type="DOUBLE" qf_schema="ODV" significant_digits="0" is_primary_variable="F" comment="Mean wave direction" key_variable=""</DataVariable>
//<DataVariable>label="pp1d [s]" value_type="DOUBLE" qf_schema="ODV" significant_digits="0" is_primary_variable="F" comment="Peak wave period" key_variable=""</DataVariable>
//<DataVariable>label="swh [m]" value_type="DOUBLE" qf_schema="ODV" significant_digits="0" is_primary_variable="F" comment="Significant height of combined wind waves and swell" key_variable=""</DataVariable>
//
Cruise	Station	Type	yyyy-mm-ddThh:mm:ss.sss	Longitude [degrees_east]	Latitude [degrees_north]	time_ISO8601	QF	latitude [degrees_north]	QF	longitude [degrees_east]	QF	mwd [Degree true]	QF	pp1d [s]	QF	swh [m]	QF	QV:ODV:SAMPLE
wave_2001-2004.nc	1	C	2001-01-01T00:00:00	112.00000	-6.50000	2001-01-01T00:00:00	1	-6.5	1	112	1	291.124	1	2.936	1	0.178	1	1
						2001-01-01T01:00:00	1	-6.5	1	112	1	295.631	1	2.955	1	0.176	1	1
						2001-01-01T02:00:00	1	-6.5	1	112	1	300.143	1	2.973	1	0.173	1	1
						2001-01-01T03:00:00	1	-6.5	1	112	1	306.027	1	2.99	1	0.178	1	1
						2001-01-01T04:00:00	1	-6.5	1	112	1	320.107	1	2.995	1	0.193	1	1
						2001-01-01T05:00:00	1	-6.5	1	112	1	330.817	1	2.382	1	0.208	1	1
						2001-01-01T06:00:00	1	-6.5	1	112	1	337.129	1	2.408	1	0.219	1	1
						2001-01-01T07:00:00	1	-6.5	1	112	1	340.505	1	2.429	1	0.23	1	1
						2001-01-01T08:00:00	1	-6.5	1	112	1	341.565	1	2.479	1	0.241	1	1
						2001-01-01T09:00:00	1	-6.5	1	112	1	341.027	1	2.523	1	0.239	1	1
						2001-01-01T10:00:00	1	-6.5	1	112	1	342.97	1	2.663	1	0.232	1	1
						2001-01-01T11:00:00	1	-6.5	1	112	1	342.591	1	2.749	1	0.228	1	1
						2001-01-01T12:00:00	1	-6.5	1	112	1	341.23	1	2.803	1	0.225	1	1
						2001-01-01T13:00:00	1	-6.5	1	112	1	340.011	1	2.834	1	0.223	1	1
						2001-01-01T14:00:00	1	-6.5	1	112	1	335.389	1	2.901	1	0.234	1	1
						2001-01-01T15:00:00	1	-6.5	1	112	1	327.403	1	2.967	1	0.242	1	1
						2001-01-01T16:00:00	1	-6.5	1	112	1	325.964	1	3.069	1	0.238	1	1
						2001-01-01T17:00:00	1	-6.5	1	112	1	321.266	1	3.093	1	0.24	1	1
						2001-01-01T18:00:00	1	-6.5	1	112	1	316.677	1	3.105	1	0.242	1	1
						2001-01-01T19:00:00	1	-6.5	1	112	1	316.336	1	3.124	1	0.238	1	1
						2001-01-01T20:00:00	1	-6.5	1	112	1	316.183	1	3.142	1	0.233	1	1
						2001-01-01T21:00:00	1	-6.5	1	112	1	316.539	1	3.159	1	0.229	1	1
						2001-01-01T22:00:00	1	-6.5	1	112	1	301.993	1	3.158	1	0.227	1	1
						2001-01-01T23:00:00	1	-6.5	1	112	1	300.818	1	3.169	1	0.231	1	1
						2001-01-02T00:00:00	1	-6.5	1	112	1	307.724	1	3.177	1	0.232	1	1
						2001-01-02T01:00:00	1	-6.5	1	112	1	318.664	1	3.189	1	0.229	1	1
						2001-01-02T02:00:00	1	-6.5	1	112	1	329.274	1	3.201	1	0.225	1	1
						2001-01-02T03:00:00	1	-6.5	1	112	1	342.366	1	3.212	1	0.225	1	1
						2001-01-02T04:00:00	1	-6.5	1	112	1	0.727	1	3.217	1	0.23	1	1
						2001-01-02T05:00:00	1	-6.5	1	112	1	18.737	1	2.423	1	0.249	1	1
						2001-01-02T06:00:00	1	-6.5	1	112	1	19.615	1	2.447	1	0.258	1	1
						2001-01-02T07:00:00	1	-6.5	1	112	1	18.737	1	2.499	1	0.262	1	1
						2001-01-02T08:00:00	1	-6.5	1	112	1	15.136	1	2.514	1	0.252	1	1
						2001-01-02T09:00:00	1	-6.5	1	112	1	11.387	1	2.533	1	0.244	1	1
						2001-01-02T10:00:00	1	-6.5	1	112	1	8.373	1	2.496	1	0.231	1	1
						2001-01-02T11:00:00	1	-6.5	1	112	1	7.588	1	2.491	1	0.229	1	1
						2001-01-02T12:00:00	1	-6.5	1	112	1	7.336	1	3.182	1	0.228	1	1
						2001-01-02T13:00:00	1	-6.5	1	112	1	5.53	1	3.209	1	0.222	1	1
						2001-01-02T14:00:00	1	-6.5	1	112	1	5.118	1	3.247	1	0.22	1	1
						2001-01-02T15:00:00	1	-6.5	1	112	1	5.272	1	3.788	1	0.218	1	1
						2001-01-02T16:00:00	1	-6.5	1	112	1	7.424	1	3.817	1	0.226	1	1
						2001-01-02T17:00:00	1	-6.5	1	112	1	8.757	1	3.842	1	0.228	1	1
						2001-01-02T18:00:00	1	-6.5	1	112	1	7.66	1	3.86	1	0.227	1	1
						2001-01-02T19:00:00	1	-6.5	1	112	1	6.864	1	3.874	1	0.224	1	1
						2001-01-02T20:00:00	1	-6.5	1	112	1	7.347	1	3.884	1	0.221	1	1
						2001-01-02T21:00:00	1	-6.5	1	112	1	8.873	1	3.891	1	0.22	1	1
						2001-01-02T22:00:00	1	-6.5	1	112	1	36.006	1	2.445	1	0.23	1	1
						2001-01-02T23:00:00	1	-6.5	1	112	1	46.858	1	2.467	1	0.242	1	1
						2001-01-03T00:00:00	1	-6.5	1	112	1	55.46	1	2.488	1	0.255	1	1
						2001-01-03T01:00:00	1	-6.5	1	112	1	56.816	1	2.482	1	0.258	1	1
						2001-01-03T02:00:00	1	-6.5	1	112	1	54.4	1	2.495	1	0.254	1	1
						2001-01-03T03:00:00	1	-6.5	1	112	1	50.185	1	2.518	1	0.248	1	1
						2001-01-03T04:00:00	1	-6.5	1	112	1	45.36	1	2.544	1	0.243	1	1
						2001-01-03T05:00:00	1	-6.5	1	112	1	40.458	1	2.588	1	0.239	1	1
						2001-01-03T06:00:00	1	-6.5	1	112	1	35.232	1	2.563	1	0.237	1	1
						2001-01-03T07:00:00	1	-6.5	1	112	1	31.038	1	2.549	1	0.234	1	1
						2001-01-03T08:00:00	1	-6.5	1	112	1	26.943	1	2.489	1	0.234	1	1
						2001-01-03T09:00:00	1	-6.5	1	112	1	23.013	1	2.506	1	0.23	1	1
						2001-01-03T10:00:00	1	-6.5	1	112	1	19.401	1	2.521	1	0.219	1	1
						2001-01-03T11:00:00	1	-6.5	1	112	1	16.311	1	2.536	1	0.218	1	1
						2001-01-03T12:00:00	1	-6.5	1	112	1	14.	1	2.544	1	0.212	1	1
						2001-01-03T13:00:00	1	-6.5	1	112	1	12.243	1	2.554	1	0.213	1	1
						2001-01-03T14:00:00	1	-6.5	1	112	1	10.651	1	2.6	1	0.211	1	1
