//<Encoding>UTF-8</Encoding>
//<Version>ODV Spreadsheet V4.6.4</Version>
//<Creator>Soleram@DESKTOP-5OD3PEK</Creator>
//<CreateTime>2021-09-04T17:08:45</CreateTime>
//<Software>Ocean Data View 5.4.0 - 64 bit (Windows)</Software>
//<Source>D:/Works/02 Proyek Mungil/Data wave/wave_2009-2012.nc</Source>
//<SourceLastModified>2021-09-04T17:03:49</SourceLastModified>
//<DataField>GeneralField</DataField>
//<DataType>TimeSeries</DataType>
//<Description></Description>
//
//<MetaVariable>label="Cruise" var_type="METACRUISE" value_type="TEXT:81" qf_schema="ODV" significant_digits="0" comment=""</MetaVariable>
//<MetaVariable>label="Station" var_type="METASTATION" value_type="TEXT:21" qf_schema="ODV" significant_digits="0" comment=""</MetaVariable>
//<MetaVariable>label="Type" var_type="METATYPE" value_type="TEXT:2" qf_schema="ODV" significant_digits="0" comment=""</MetaVariable>
//<MetaVariable>label="Longitude [degrees_east]" var_type="METALONGITUDE" value_type="FLOAT" qf_schema="ODV" significant_digits="3" comment=""</MetaVariable>
//<MetaVariable>label="Latitude [degrees_north]" var_type="METALATITUDE" value_type="FLOAT" qf_schema="ODV" significant_digits="3" comment=""</MetaVariable>
//
//<DataVariable>label="time_ISO8601" value_type="DOUBLE" qf_schema="ODV" significant_digits="0" is_primary_variable="T" comment="time" key_variable=""</DataVariable>
//<DataVariable>label="latitude [degrees_north]" value_type="DOUBLE" qf_schema="ODV" significant_digits="2" is_primary_variable="F" comment="latitude" key_variable=""</DataVariable>
//<DataVariable>label="longitude [degrees_east]" value_type="DOUBLE" qf_schema="ODV" significant_digits="2" is_primary_variable="F" comment="longitude" key_variable=""</DataVariable>
//<DataVariable>label="mwd [Degree true]" value_type="DOUBLE" qf_schema="ODV" significant_digits="0" is_primary_variable="F" comment="Mean wave direction" key_variable=""</DataVariable>
//<DataVariable>label="pp1d [s]" value_type="DOUBLE" qf_schema="ODV" significant_digits="0" is_primary_variable="F" comment="Peak wave period" key_variable=""</DataVariable>
//<DataVariable>label="swh [m]" value_type="DOUBLE" qf_schema="ODV" significant_digits="0" is_primary_variable="F" comment="Significant height of combined wind waves and swell" key_variable=""</DataVariable>
//
Cruise	Station	Type	yyyy-mm-ddThh:mm:ss.sss	Longitude [degrees_east]	Latitude [degrees_north]	time_ISO8601	QF	latitude [degrees_north]	QF	longitude [degrees_east]	QF	mwd [Degree true]	QF	pp1d [s]	QF	swh [m]	QF	QV:ODV:SAMPLE
wave_2009-2012.nc	1	C	2009-01-01T00:00:00	112.00000	-6.50000	2009-01-01T00:00:00	1	-6.5	1	112	1	296.493	1	5.086	1	0.581	1	1
						2009-01-01T01:00:00	1	-6.5	1	112	1	296.68	1	5.062	1	0.563	1	1
						2009-01-01T02:00:00	1	-6.5	1	112	1	296.663	1	5.037	1	0.554	1	1
						2009-01-01T03:00:00	1	-6.5	1	112	1	297.262	1	4.77	1	0.501	1	1
						2009-01-01T04:00:00	1	-6.5	1	112	1	297.696	1	4.732	1	0.498	1	1
						2009-01-01T05:00:00	1	-6.5	1	112	1	298.113	1	4.682	1	0.507	1	1
						2009-01-01T06:00:00	1	-6.5	1	112	1	298.8	1	4.598	1	0.529	1	1
						2009-01-01T07:00:00	1	-6.5	1	112	1	301.266	1	4.359	1	0.574	1	1
						2009-01-01T08:00:00	1	-6.5	1	112	1	301.183	1	4.163	1	0.632	1	1
						2009-01-01T09:00:00	1	-6.5	1	112	1	301.562	1	4.168	1	0.686	1	1
						2009-01-01T10:00:00	1	-6.5	1	112	1	300.931	1	4.269	1	0.685	1	1
						2009-01-01T11:00:00	1	-6.5	1	112	1	299.338	1	4.347	1	0.686	1	1
						2009-01-01T12:00:00	1	-6.5	1	112	1	297.3	1	4.409	1	0.689	1	1
						2009-01-01T13:00:00	1	-6.5	1	112	1	296.185	1	4.492	1	0.68	1	1
						2009-01-01T14:00:00	1	-6.5	1	112	1	295.79	1	4.625	1	0.676	1	1
						2009-01-01T15:00:00	1	-6.5	1	112	1	296.103	1	4.65	1	0.636	1	1
						2009-01-01T16:00:00	1	-6.5	1	112	1	296.51	1	4.666	1	0.599	1	1
						2009-01-01T17:00:00	1	-6.5	1	112	1	297.02	1	4.675	1	0.566	1	1
						2009-01-01T18:00:00	1	-6.5	1	112	1	297.399	1	4.676	1	0.536	1	1
						2009-01-01T19:00:00	1	-6.5	1	112	1	297.256	1	4.672	1	0.511	1	1
						2009-01-01T20:00:00	1	-6.5	1	112	1	296.356	1	4.664	1	0.494	1	1
						2009-01-01T21:00:00	1	-6.5	1	112	1	294.142	1	4.651	1	0.489	1	1
						2009-01-01T22:00:00	1	-6.5	1	112	1	290.419	1	4.632	1	0.49	1	1
						2009-01-01T23:00:00	1	-6.5	1	112	1	289.518	1	4.617	1	0.484	1	1
						2009-01-02T00:00:00	1	-6.5	1	112	1	290.671	1	4.609	1	0.469	1	1
