Cruise	Station	Type	yyyy-mm-ddThh:mm:ss.sss	Longitude [degrees_east]	Latitude [degrees_north]	time_ISO8601	QF	latitude [degrees_north]	QF	longitude [degrees_east]	QF	mwd [Degree true]	QF	pp1d [s]	QF	swh [m]	QF	QV:ODV:SAMPLE
wave_2005-2008.nc	1	C	2005-01-01T00:00:00	112.00000	-6.50000	2005-01-01T00:00:00	1	-6.5	1	112	1	295.016	1	5.345	1	0.479	1	1
						2005-01-01T01:00:00	1	-6.5	1	112	1	294.121	1	5.344	1	0.472	1	1
						2005-01-01T02:00:00	1	-6.5	1	112	1	291.666	1	5.342	1	0.47	1	1
						2005-01-01T03:00:00	1	-6.5	1	112	1	289.552	1	5.339	1	0.467	1	1
						2005-01-01T04:00:00	1	-6.5	1	112	1	288.058	1	5.335	1	0.461	1	1
						2005-01-01T05:00:00	1	-6.5	1	112	1	288.492	1	5.329	1	0.449	1	1
						2005-01-01T06:00:00	1	-6.5	1	112	1	289.519	1	5.324	1	0.437	1	1
						2005-01-01T07:00:00	1	-6.5	1	112	1	290.694	1	5.318	1	0.428	1	1
						2005-01-01T08:00:00	1	-6.5	1	112	1	291.985	1	5.312	1	0.423	1	1
						2005-01-01T09:00:00	1	-6.5	1	112	1	293.704	1	5.308	1	0.423	1	1
						2005-01-01T10:00:00	1	-6.5	1	112	1	292.495	1	5.303	1	0.449	1	1
						2005-01-01T11:00:00	1	-6.5	1	112	1	289.371	1	5.304	1	0.46	1	1
						2005-01-01T12:00:00	1	-6.5	1	112	1	287.811	1	5.306	1	0.458	1	1
						2005-01-01T13:00:00	1	-6.5	1	112	1	288.305	1	5.309	1	0.447	1	1
						2005-01-01T14:00:00	1	-6.5	1	112	1	289.244	1	5.314	1	0.439	1	1
						2005-01-01T15:00:00	1	-6.5	1	112	1	289.146	1	5.321	1	0.44	1	1
						2005-01-01T16:00:00	1	-6.5	1	112	1	287.597	1	5.328	1	0.453	1	1
						2005-01-01T17:00:00	1	-6.5	1	112	1	286.147	1	5.339	1	0.465	1	1
						2005-01-01T18:00:00	1	-6.5	1	112	1	285.329	1	5.354	1	0.474	1	1
						2005-01-01T19:00:00	1	-6.5	1	112	1	284.286	1	5.377	1	0.484	1	1
						2005-01-01T20:00:00	1	-6.5	1	112	1	283.737	1	5.411	1	0.492	1	1
						2005-01-01T21:00:00	1	-6.5	1	112	1	285.022	1	5.459	1	0.491	1	1
						2005-01-01T22:00:00	1	-6.5	1	112	1	286.378	1	5.507	1	0.486	1	1
						2005-01-01T23:00:00	1	-6.5	1	112	1	288.981	1	5.566	1	0.48	1	1
						2005-01-02T00:00:00	1	-6.5	1	112	1	290.562	1	5.618	1	0.478	1	1
						2005-01-02T01:00:00	1	-6.5	1	112	1	291.716	1	5.661	1	0.477	1	1
						2005-01-02T02:00:00	1	-6.5	1	112	1	292.754	1	5.694	1	0.474	1	1
						2005-01-02T03:00:00	1	-6.5	1	112	1	293.775	1	5.717	1	0.47	1	1
						2005-01-02T04:00:00	1	-6.5	1	112	1	294.731	1	5.732	1	0.465	1	1
						2005-01-02T05:00:00	1	-6.5	1	112	1	295.648	1	5.741	1	0.46	1	1
						2005-01-02T06:00:00	1	-6.5	1	112	1	296.521	1	5.745	1	0.455	1	1
						2005-01-02T07:00:00	1	-6.5	1	112	1	297.361	1	5.745	1	0.453	1	1
						2005-01-02T08:00:00	1	-6.5	1	112	1	298.476	1	5.742	1	0.449	1	1
						2005-01-02T09:00:00	1	-6.5	1	112	1	300.436	1	5.737	1	0.451	1	1
						2005-01-02T10:00:00	1	-6.5	1	112	1	301.447	1	5.731	1	0.456	1	1
						2005-01-02T11:00:00	1	-6.5	1	112	1	300.315	1	5.724	1	0.459	1	1
						2005-01-02T12:00:00	1	-6.5	1	112	1	299.838	1	5.716	1	0.454	1	1
						2005-01-02T13:00:00	1	-6.5	1	112	1	299.936	1	5.708	1	0.444	1	1
						2005-01-02T14:00:00	1	-6.5	1	112	1	300.266	1	5.699	1	0.433	1	1
						2005-01-02T15:00:00	1	-6.5	1	112	1	300.535	1	5.69	1	0.424	1	1
						2005-01-02T16:00:00	1	-6.5	1	112	1	300.431	1	5.671	1	0.418	1	1
						2005-01-02T17:00:00	1	-6.5	1	112	1	299.887	1	5.649	1	0.418	1	1
						2005-01-02T18:00:00	1	-6.5	1	112	1	299.151	1	5.624	1	0.419	1	1
						2005-01-02T19:00:00	1	-6.5	1	112	1	298.953	1	5.597	1	0.417	1	1
						2005-01-02T20:00:00	1	-6.5	1	112	1	298.953	1	5.569	1	0.413	1	1
						2005-01-02T21:00:00	1	-6.5	1	112	1	299.272	1	5.537	1	0.406	1	1
						2005-01-02T22:00:00	1	-6.5	1	112	1	299.799	1	5.499	1	0.397	1	1
						2005-01-02T23:00:00	1	-6.5	1	112	1	300.376	1	5.459	1	0.393	1	1
						2005-01-03T00:00:00	1	-6.5	1	112	1	300.683	1	5.393	1	0.391	1	1
						2005-01-03T01:00:00	1	-6.5	1	112	1	300.782	1	5.333	1	0.39	1	1
						2005-01-03T02:00:00	1	-6.5	1	112	1	301.227	1	5.278	1	0.387	1	1
						2005-01-03T03:00:00	1	-6.5	1	112	1	301.765	1	5.229	1	0.384	1	1
						2005-01-03T04:00:00	1	-6.5	1	112	1	302.413	1	5.186	1	0.38	1	1
						2005-01-03T05:00:00	1	-6.5	1	112	1	303.248	1	5.149	1	0.38	1	1
						2005-01-03T06:00:00	1	-6.5	1	112	1	305.06	1	5.117	1	0.385	1	1
						2005-01-03T07:00:00	1	-6.5	1	112	1	305.917	1	5.088	1	0.389	1	1
						2005-01-03T08:00:00	1	-6.5	1	112	1	306.636	1	5.061	1	0.392	1	1
						2005-01-03T09:00:00	1	-6.5	1	112	1	306.861	1	5.035	1	0.394	1	1
						2005-01-03T10:00:00	1	-6.5	1	112	1	307.679	1	5.011	1	0.409	1	1
						2005-01-03T11:00:00	1	-6.5	1	112	1	305.999	1	4.979	1	0.422	1	1
						2005-01-03T12:00:00	1	-6.5	1	112	1	304.176	1	4.93	1	0.427	1	1
						2005-01-03T13:00:00	1	-6.5	1	112	1	301.809	1	4.871	1	0.432	1	1
						2005-01-03T14:00:00	1	-6.5	1	112	1	300.963	1	4.819	1	0.43	1	1
						2005-01-03T15:00:00	1	-6.5	1	112	1	300.722	1	4.777	1	0.427	1	1
						2005-01-03T16:00:00	1	-6.5	1	112	1	301.051	1	4.748	1	0.422	1	1
						2005-01-03T17:00:00	1	-6.5	1	112	1	301.523	1	4.735	1	0.418	1	1
						2005-01-03T18:00:00	1	-6.5	1	112	1	301.644	1	4.736	1	0.417	1	1
						2005-01-03T19:00:00	1	-6.5	1	112	1	299.849	1	4.749	1	0.425	1	1
						2005-01-03T20:00:00	1	-6.5	1	112	1	298.509	1	4.768	1	0.431	1	1
						2005-01-03T21:00:00	1	-6.5	1	112	1	296.795	1	4.791	1	0.437	1	1
						2005-01-03T22:00:00	1	-6.5	1	112	1	296.263	1	4.815	1	0.43	1	1
						2005-01-03T23:00:00	1	-6.5	1	112	1	296.856	1	4.835	1	0.425	1	1
						2005-01-04T00:00:00	1	-6.5	1	112	1	297.355	1	4.852	1	0.42	1	1
						2005-01-04T01:00:00	1	-6.5	1	112	1	297.592	1	4.869	1	0.416	1	1
						2005-01-04T02:00:00	1	-6.5	1	112	1	297.806	1	4.883	1	0.414	1	1
						2005-01-04T03:00:00	1	-6.5	1	112	1	298.251	1	4.896	1	0.408	1	1
						2005-01-04T04:00:00	1	-6.5	1	112	1	298.712	1	4.909	1	0.403	1	1
						2005-01-04T05:00:00	1	-6.5	1	112	1	299.623	1	4.92	1	0.4	1	1
						2005-01-04T06:00:00	1	-6.5	1	112	1	300.464	1	4.932	1	0.4	1	1
						2005-01-04T07:00:00	1	-6.5	1	112	1	301.403	1	4.945	1	0.404	1	1
						2005-01-04T08:00:00	1	-6.5	1	112	1	302.309	1	4.958	1	0.411	1	1
						2005-01-04T09:00:00	1	-6.5	1	112	1	302.188	1	4.967	1	0.423	1	1
						2005-01-04T10:00:00	1	-6.5	1	112	1	301.09	1	4.961	1	0.466	1	1
						2005-01-04T11:00:00	1	-6.5	1	112	1	299.783	1	4.854	1	0.55	1	1
						2005-01-04T12:00:00	1	-6.5	1	112	1	297.564	1	4.704	1	0.59	1	1
						2005-01-04T13:00:00	1	-6.5	1	112	1	295.126	1	4.622	1	0.613	1	1
						2005-01-04T14:00:00	1	-6.5	1	112	1	293.885	1	4.656	1	0.625	1	1
						2005-01-04T15:00:00	1	-6.5	1	112	1	293.462	1	4.732	1	0.63	1	1
						2005-01-04T16:00:00	1	-6.5	1	112	1	294.077	1	4.827	1	0.627	1	1
						2005-01-04T17:00:00	1	-6.5	1	112	1	295.318	1	4.923	1	0.62	1	1
						2005-01-04T18:00:00	1	-6.5	1	112	1	296.147	1	5.001	1	0.612	1	1
						2005-01-04T19:00:00	1	-6.5	1	112	1	294.802	1	5.058	1	0.615	1	1
						2005-01-04T20:00:00	1	-6.5	1	112	1	292.666	1	5.103	1	0.623	1	1
						2005-01-04T21:00:00	1	-6.5	1	112	1	291.869	1	5.131	1	0.624	1	1
						2005-01-04T22:00:00	1	-6.5	1	112	1	289.618	1	5.148	1	0.636	1	1
						2005-01-04T23:00:00	1	-6.5	1	112	1	288.58	1	5.345	1	0.704	1	1
						2005-01-05T00:00:00	1	-6.5	1	112	1	288.569	1	5.351	1	0.706	1	1
						2005-01-05T01:00:00	1	-6.5	1	112	1	288.91	1	5.335	1	0.684	1	1
						2005-01-05T02:00:00	1	-6.5	1	112	1	289.656	1	5.328	1	0.66	1	1
						2005-01-05T03:00:00	1	-6.5	1	112	1	290.711	1	5.468	1	0.673	1	1
						2005-01-05T04:00:00	1	-6.5	1	112	1	292.353	1	5.464	1	0.648	1	1
						2005-01-05T05:00:00	1	-6.5	1	112	1	293.665	1	5.454	1	0.637	1	1
						2005-01-05T06:00:00	1	-6.5	1	112	1	296.944	1	5.418	1	0.666	1	1
						2005-01-05T07:00:00	1	-6.5	1	112	1	299.525	1	5.351	1	0.711	1	1
						2005-01-05T08:00:00	1	-6.5	1	112	1	299.975	1	5.232	1	0.756	1	1
						2005-01-05T09:00:00	1	-6.5	1	112	1	299.942	1	5.041	1	0.796	1	1
						2005-01-05T10:00:00	1	-6.5	1	112	1	300.063	1	4.449	1	0.866	1	1
						2005-01-05T11:00:00	1	-6.5	1	112	1	299.261	1	4.585	1	0.913	1	1
						2005-01-05T12:00:00	1	-6.5	1	112	1	297.767	1	5.277	1	1.179	1	1
						2005-01-05T13:00:00	1	-6.5	1	112	1	297.284	1	5.401	1	1.14	1	1
						2005-01-05T14:00:00	1	-6.5	1	112	1	296.642	1	5.459	1	1.124	1	1
						2005-01-05T15:00:00	1	-6.5	1	112	1	296.493	1	5.484	1	1.078	1	1
						2005-01-05T16:00:00	1	-6.5	1	112	1	297.257	1	5.557	1	1.026	1	1
						2005-01-05T17:00:00	1	-6.5	1	112	1	298.025	1	5.62	1	0.973	1	1
						2005-01-05T18:00:00	1	-6.5	1	112	1	297.883	1	5.673	1	0.935	1	1
						2005-01-05T19:00:00	1	-6.5	1	112	1	296.784	1	5.713	1	0.919	1	1
						2005-01-05T20:00:00	1	-6.5	1	112	1	295.379	1	5.741	1	0.917	1	1
						2005-01-05T21:00:00	1	-6.5	1	112	1	295.23	1	5.765	1	0.906	1	1
						2005-01-05T22:00:00	1	-6.5	1	112	1	295.362	1	5.789	1	0.901	1	1
						2005-01-05T23:00:00	1	-6.5	1	112	1	296.032	1	5.81	1	0.907	1	1
						2005-01-06T00:00:00	1	-6.5	1	112	1	296.757	1	5.841	1	0.905	1	1
						2005-01-06T01:00:00	1	-6.5	1	112	1	297.322	1	5.884	1	0.894	1	1
						2005-01-06T02:00:00	1	-6.5	1	112	1	297.712	1	5.931	1	0.886	1	1
						2005-01-06T03:00:00	1	-6.5	1	112	1	297.855	1	5.973	1	0.891	1	1
						2005-01-06T04:00:00	1	-6.5	1	112	1	297.987	1	6.006	1	0.895	1	1
						2005-01-06T05:00:00	1	-6.5	1	112	1	298.251	1	6.02	1	0.899	1	1
						2005-01-06T06:00:00	1	-6.5	1	112	1	298.975	1	6.03	1	0.895	1	1
						2005-01-06T07:00:00	1	-6.5	1	112	1	300.057	1	6.037	1	0.883	1	1
						2005-01-06T08:00:00	1	-6.5	1	112	1	300.974	1	6.041	1	0.872	1	1
						2005-01-06T09:00:00	1	-6.5	1	112	1	300.348	1	6.04	1	0.885	1	1
						2005-01-06T10:00:00	1	-6.5	1	112	1	298.597	1	6.034	1	0.884	1	1
						2005-01-06T11:00:00	1	-6.5	1	112	1	298.942	1	6.024	1	0.859	1	1
						2005-01-06T12:00:00	1	-6.5	1	112	1	299.838	1	6.015	1	0.833	1	1
						2005-01-06T13:00:00	1	-6.5	1	112	1	300.453	1	6.007	1	0.809	1	1
						2005-01-06T14:00:00	1	-6.5	1	112	1	300.837	1	5.995	1	0.788	1	1
						2005-01-06T15:00:00	1	-6.5	1	112	1	300.859	1	6.075	1	0.797	1	1
						2005-01-06T16:00:00	1	-6.5	1	112	1	300.985	1	6.063	1	0.775	1	1
						2005-01-06T17:00:00	1	-6.5	1	112	1	301.227	1	6.049	1	0.75	1	1
						2005-01-06T18:00:00	1	-6.5	1	112	1	301.502	1	6.03	1	0.725	1	1
						2005-01-06T19:00:00	1	-6.5	1	112	1	301.639	1	6.006	1	0.702	1	1
						2005-01-06T20:00:00	1	-6.5	1	112	1	301.392	1	5.971	1	0.681	1	1
						2005-01-06T21:00:00	1	-6.5	1	112	1	300.991	1	5.936	1	0.659	1	1
						2005-01-06T22:00:00	1	-6.5	1	112	1	299.695	1	5.902	1	0.639	1	1
						2005-01-06T23:00:00	1	-6.5	1	112	1	299.376	1	5.868	1	0.617	1	1
						2005-01-07T00:00:00	1	-6.5	1	112	1	298.811	1	5.836	1	0.598	1	1
						2005-01-07T01:00:00	1	-6.5	1	112	1	298.421	1	5.805	1	0.58	1	1
						2005-01-07T02:00:00	1	-6.5	1	112	1	297.866	1	5.775	1	0.566	1	1
						2005-01-07T03:00:00	1	-6.5	1	112	1	297.438	1	5.746	1	0.556	1	1
						2005-01-07T04:00:00	1	-6.5	1	112	1	297.608	1	5.718	1	0.549	1	1
						2005-01-07T05:00:00	1	-6.5	1	112	1	298.673	1	5.689	1	0.557	1	1
						2005-01-07T06:00:00	1	-6.5	1	112	1	299.783	1	5.66	1	0.579	1	1
						2005-01-07T07:00:00	1	-6.5	1	112	1	300.453	1	5.628	1	0.607	1	1
						2005-01-07T08:00:00	1	-6.5	1	112	1	297.657	1	5.586	1	0.654	1	1
						2005-01-07T09:00:00	1	-6.5	1	112	1	293.868	1	5.53	1	0.69	1	1
						2005-01-07T10:00:00	1	-6.5	1	112	1	294.472	1	3.737	1	0.695	1	1
						2005-01-07T11:00:00	1	-6.5	1	112	1	293.89	1	5.209	1	0.69	1	1
						2005-01-07T12:00:00	1	-6.5	1	112	1	293.429	1	5.21	1	0.681	1	1
						2005-01-07T13:00:00	1	-6.5	1	112	1	292.292	1	5.276	1	0.685	1	1
						2005-01-07T14:00:00	1	-6.5	1	112	1	289.766	1	5.351	1	0.711	1	1
						2005-01-07T15:00:00	1	-6.5	1	112	1	287.866	1	5.422	1	0.74	1	1
						2005-01-07T16:00:00	1	-6.5	1	112	1	287.053	1	5.494	1	0.756	1	1
						2005-01-07T17:00:00	1	-6.5	1	112	1	285.735	1	5.569	1	0.764	1	1
						2005-01-07T18:00:00	1	-6.5	1	112	1	283.544	1	5.639	1	0.772	1	1
						2005-01-07T19:00:00	1	-6.5	1	112	1	280.584	1	5.694	1	0.781	1	1
						2005-01-07T20:00:00	1	-6.5	1	112	1	277.74	1	5.731	1	0.783	1	1
						2005-01-07T21:00:00	1	-6.5	1	112	1	275.203	1	5.756	1	0.779	1	1
						2005-01-07T22:00:00	1	-6.5	1	112	1	275.538	1	5.77	1	0.75	1	1
						2005-01-07T23:00:00	1	-6.5	1	112	1	276.109	1	5.924	1	0.765	1	1
						2005-01-08T00:00:00	1	-6.5	1	112	1	277.092	1	5.915	1	0.732	1	1
						2005-01-08T01:00:00	1	-6.5	1	112	1	277.745	1	5.904	1	0.702	1	1
						2005-01-08T02:00:00	1	-6.5	1	112	1	279.025	1	5.889	1	0.67	1	1
						2005-01-08T03:00:00	1	-6.5	1	112	1	280.941	1	6.067	1	0.673	1	1
						2005-01-08T04:00:00	1	-6.5	1	112	1	283.336	1	6.026	1	0.635	1	1
						2005-01-08T05:00:00	1	-6.5	1	112	1	285.659	1	5.98	1	0.6	1	1
						2005-01-08T06:00:00	1	-6.5	1	112	1	287.822	1	5.933	1	0.569	1	1
						2005-01-08T07:00:00	1	-6.5	1	112	1	289.838	1	5.89	1	0.543	1	1
						2005-01-08T08:00:00	1	-6.5	1	112	1	291.891	1	5.848	1	0.522	1	1
						2005-01-08T09:00:00	1	-6.5	1	112	1	293.885	1	5.808	1	0.508	1	1
						2005-01-08T10:00:00	1	-6.5	1	112	1	297.63	1	5.77	1	0.504	1	1
						2005-01-08T11:00:00	1	-6.5	1	112	1	297.476	1	5.732	1	0.517	1	1
						2005-01-08T12:00:00	1	-6.5	1	112	1	295.033	1	5.7	1	0.538	1	1
						2005-01-08T13:00:00	1	-6.5	1	112	1	295.055	1	5.666	1	0.531	1	1
						2005-01-08T14:00:00	1	-6.5	1	112	1	295.862	1	5.629	1	0.509	1	1
						2005-01-08T15:00:00	1	-6.5	1	112	1	296.114	1	5.589	1	0.494	1	1
						2005-01-08T16:00:00	1	-6.5	1	112	1	295.269	1	5.546	1	0.489	1	1
						2005-01-08T17:00:00	1	-6.5	1	112	1	292.622	1	5.501	1	0.491	1	1
						2005-01-08T18:00:00	1	-6.5	1	112	1	289.618	1	5.453	1	0.495	1	1
						2005-01-08T19:00:00	1	-6.5	1	112	1	288.014	1	5.403	1	0.49	1	1
						2005-01-08T20:00:00	1	-6.5	1	112	1	288.179	1	5.355	1	0.474	1	1
						2005-01-08T21:00:00	1	-6.5	1	112	1	288.975	1	5.298	1	0.457	1	1
						2005-01-08T22:00:00	1	-6.5	1	112	1	288.975	1	5.227	1	0.44	1	1
						2005-01-08T23:00:00	1	-6.5	1	112	1	289.102	1	5.132	1	0.43	1	1
						2005-01-09T00:00:00	1	-6.5	1	112	1	289.299	1	5.013	1	0.422	1	1
						2005-01-09T01:00:00	1	-6.5	1	112	1	290.573	1	4.689	1	0.412	1	1
						2005-01-09T02:00:00	1	-6.5	1	112	1	292.303	1	4.66	1	0.402	1	1
						2005-01-09T03:00:00	1	-6.5	1	112	1	294.137	1	4.665	1	0.395	1	1
						2005-01-09T04:00:00	1	-6.5	1	112	1	295.966	1	4.674	1	0.387	1	1
						2005-01-09T05:00:00	1	-6.5	1	112	1	297.575	1	4.682	1	0.38	1	1
						2005-01-09T06:00:00	1	-6.5	1	112	1	299.03	1	4.688	1	0.378	1	1
						2005-01-09T07:00:00	1	-6.5	1	112	1	301.815	1	4.692	1	0.383	1	1
						2005-01-09T08:00:00	1	-6.5	1	112	1	304.39	1	4.692	1	0.391	1	1
						2005-01-09T09:00:00	1	-6.5	1	112	1	305.005	1	4.689	1	0.397	1	1
						2005-01-09T10:00:00	1	-6.5	1	112	1	306.147	1	4.68	1	0.403	1	1
						2005-01-09T11:00:00	1	-6.5	1	112	1	296.581	1	4.664	1	0.428	1	1
						2005-01-09T12:00:00	1	-6.5	1	112	1	289.64	1	4.641	1	0.437	1	1
						2005-01-09T13:00:00	1	-6.5	1	112	1	291.386	1	4.608	1	0.418	1	1
						2005-01-09T14:00:00	1	-6.5	1	112	1	293.83	1	4.565	1	0.4	1	1
						2005-01-09T15:00:00	1	-6.5	1	112	1	295.62	1	4.519	1	0.387	1	1
						2005-01-09T16:00:00	1	-6.5	1	112	1	296.625	1	4.468	1	0.378	1	1
						2005-01-09T17:00:00	1	-6.5	1	112	1	296.07	1	4.433	1	0.376	1	1
						2005-01-09T18:00:00	1	-6.5	1	112	1	294.374	1	4.413	1	0.382	1	1
						2005-01-09T19:00:00	1	-6.5	1	112	1	293.522	1	4.404	1	0.385	1	1
						2005-01-09T20:00:00	1	-6.5	1	112	1	293.308	1	4.405	1	0.386	1	1
						2005-01-09T21:00:00	1	-6.5	1	112	1	293.923	1	4.419	1	0.384	1	1
						2005-01-09T22:00:00	1	-6.5	1	112	1	295.252	1	4.442	1	0.376	1	1
						2005-01-09T23:00:00	1	-6.5	1	112	1	295.208	1	4.475	1	0.379	1	1
						2005-01-10T00:00:00	1	-6.5	1	112	1	294.763	1	4.514	1	0.383	1	1
						2005-01-10T01:00:00	1	-6.5	1	112	1	294.143	1	4.55	1	0.385	1	1
						2005-01-10T02:00:00	1	-6.5	1	112	1	294.291	1	4.59	1	0.384	1	1
						2005-01-10T03:00:00	1	-6.5	1	112	1	295.087	1	4.63	1	0.381	1	1
						2005-01-10T04:00:00	1	-6.5	1	112	1	296.065	1	4.668	1	0.378	1	1
						2005-01-10T05:00:00	1	-6.5	1	112	1	297.273	1	4.704	1	0.372	1	1
						2005-01-10T06:00:00	1	-6.5	1	112	1	298.294	1	4.736	1	0.366	1	1
						2005-01-10T07:00:00	1	-6.5	1	112	1	299.338	1	4.763	1	0.362	1	1
						2005-01-10T08:00:00	1	-6.5	1	112	1	300.129	1	4.785	1	0.357	1	1
						2005-01-10T09:00:00	1	-6.5	1	112	1	300.628	1	4.805	1	0.352	1	1
						2005-01-10T10:00:00	1	-6.5	1	112	1	303.599	1	4.819	1	0.349	1	1
						2005-01-10T11:00:00	1	-6.5	1	112	1	303.484	1	4.833	1	0.345	1	1
						2005-01-10T12:00:00	1	-6.5	1	112	1	301.04	1	4.844	1	0.35	1	1
						2005-01-10T13:00:00	1	-6.5	1	112	1	299.623	1	4.853	1	0.349	1	1
						2005-01-10T14:00:00	1	-6.5	1	112	1	299.53	1	4.86	1	0.343	1	1
						2005-01-10T15:00:00	1	-6.5	1	112	1	299.722	1	4.865	1	0.335	1	1
						2005-01-10T16:00:00	1	-6.5	1	112	1	299.931	1	4.869	1	0.327	1	1
						2005-01-10T17:00:00	1	-6.5	1	112	1	300.107	1	4.871	1	0.32	1	1
						2005-01-10T18:00:00	1	-6.5	1	112	1	299.92	1	4.872	1	0.316	1	1
						2005-01-10T19:00:00	1	-6.5	1	112	1	298.448	1	4.873	1	0.316	1	1
						2005-01-10T20:00:00	1	-6.5	1	112	1	297.537	1	4.872	1	0.314	1	1
						2005-01-10T21:00:00	1	-6.5	1	112	1	297.322	1	4.871	1	0.31	1	1
						2005-01-10T22:00:00	1	-6.5	1	112	1	294.873	1	4.871	1	0.305	1	1
						2005-01-10T23:00:00	1	-6.5	1	112	1	289.656	1	4.869	1	0.313	1	1
						2005-01-11T00:00:00	1	-6.5	1	112	1	284.489	1	4.867	1	0.321	1	1
						2005-01-11T01:00:00	1	-6.5	1	112	1	284.071	1	4.866	1	0.317	1	1
						2005-01-11T02:00:00	1	-6.5	1	112	1	285.274	1	4.865	1	0.311	1	1
						2005-01-11T03:00:00	1	-6.5	1	112	1	287.031	1	4.927	1	0.31	1	1
						2005-01-11T04:00:00	1	-6.5	1	112	1	289.503	1	5.005	1	0.306	1	1
						2005-01-11T05:00:00	1	-6.5	1	112	1	291.738	1	5.094	1	0.307	1	1
						2005-01-11T06:00:00	1	-6.5	1	112	1	293.802	1	5.179	1	0.309	1	1
						2005-01-11T07:00:00	1	-6.5	1	112	1	295.796	1	5.253	1	0.312	1	1
						2005-01-11T08:00:00	1	-6.5	1	112	1	298.437	1	5.315	1	0.323	1	1
						2005-01-11T09:00:00	1	-6.5	1	112	1	299.398	1	5.36	1	0.324	1	1
						2005-01-11T10:00:00	1	-6.5	1	112	1	303.275	1	5.392	1	0.323	1	1
						2005-01-11T11:00:00	1	-6.5	1	112	1	303.5	1	5.407	1	0.323	1	1
						2005-01-11T12:00:00	1	-6.5	1	112	1	303.835	1	5.409	1	0.324	1	1
						2005-01-11T13:00:00	1	-6.5	1	112	1	303.978	1	5.405	1	0.322	1	1
						2005-01-11T14:00:00	1	-6.5	1	112	1	304.028	1	5.394	1	0.319	1	1
						2005-01-11T15:00:00	1	-6.5	1	112	1	304.11	1	5.381	1	0.315	1	1
						2005-01-11T16:00:00	1	-6.5	1	112	1	304.181	1	5.366	1	0.312	1	1
						2005-01-11T17:00:00	1	-6.5	1	112	1	303.061	1	5.35	1	0.316	1	1
						2005-01-11T18:00:00	1	-6.5	1	112	1	301.502	1	5.335	1	0.319	1	1
						2005-01-11T19:00:00	1	-6.5	1	112	1	300.112	1	5.32	1	0.321	1	1
						2005-01-11T20:00:00	1	-6.5	1	112	1	300.2	1	5.304	1	0.316	1	1
						2005-01-11T21:00:00	1	-6.5	1	112	1	300.639	1	5.288	1	0.31	1	1
						2005-01-11T22:00:00	1	-6.5	1	112	1	300.041	1	5.27	1	0.293	1	1
						2005-01-11T23:00:00	1	-6.5	1	112	1	300.546	1	5.253	1	0.287	1	1
						2005-01-12T00:00:00	1	-6.5	1	112	1	301.09	1	5.233	1	0.282	1	1
						2005-01-12T01:00:00	1	-6.5	1	112	1	301.633	1	5.211	1	0.277	1	1
						2005-01-12T02:00:00	1	-6.5	1	112	1	302.199	1	5.187	1	0.275	1	1
						2005-01-12T03:00:00	1	-6.5	1	112	1	302.979	1	5.161	1	0.275	1	1
						2005-01-12T04:00:00	1	-6.5	1	112	1	303.907	1	5.132	1	0.274	1	1
						2005-01-12T05:00:00	1	-6.5	1	112	1	305.214	1	5.099	1	0.273	1	1
						2005-01-12T06:00:00	1	-6.5	1	112	1	307.229	1	5.063	1	0.275	1	1
						2005-01-12T07:00:00	1	-6.5	1	112	1	310.442	1	5.022	1	0.282	1	1
						2005-01-12T08:00:00	1	-6.5	1	112	1	313.264	1	4.976	1	0.29	1	1
						2005-01-12T09:00:00	1	-6.5	1	112	1	313.594	1	4.914	1	0.293	1	1
						2005-01-12T10:00:00	1	-6.5	1	112	1	312.001	1	4.853	1	0.29	1	1
						2005-01-12T11:00:00	1	-6.5	1	112	1	310.985	1	4.797	1	0.289	1	1
						2005-01-12T12:00:00	1	-6.5	1	112	1	310.766	1	4.741	1	0.286	1	1
						2005-01-12T13:00:00	1	-6.5	1	112	1	309.777	1	4.681	1	0.288	1	1
						2005-01-12T14:00:00	1	-6.5	1	112	1	307.581	1	4.619	1	0.294	1	1
						2005-01-12T15:00:00	1	-6.5	1	112	1	306.109	1	4.55	1	0.3	1	1
						2005-01-12T16:00:00	1	-6.5	1	112	1	305.346	1	4.441	1	0.307	1	1
						2005-01-12T17:00:00	1	-6.5	1	112	1	302.567	1	4.332	1	0.325	1	1
						2005-01-12T18:00:00	1	-6.5	1	112	1	299.623	1	2.722	1	0.345	1	1
						2005-01-12T19:00:00	1	-6.5	1	112	1	297.652	1	3.141	1	0.355	1	1
						2005-01-12T20:00:00	1	-6.5	1	112	1	296.323	1	3.227	1	0.359	1	1
						2005-01-12T21:00:00	1	-6.5	1	112	1	295.34	1	3.356	1	0.36	1	1
						2005-01-12T22:00:00	1	-6.5	1	112	1	293.198	1	3.507	1	0.359	1	1
						2005-01-12T23:00:00	1	-6.5	1	112	1	293.605	1	3.645	1	0.356	1	1
						2005-01-13T00:00:00	1	-6.5	1	112	1	294.829	1	3.781	1	0.352	1	1
						2005-01-13T01:00:00	1	-6.5	1	112	1	296.131	1	3.87	1	0.348	1	1
						2005-01-13T02:00:00	1	-6.5	1	112	1	297.883	1	3.937	1	0.343	1	1
						2005-01-13T03:00:00	1	-6.5	1	112	1	299.569	1	3.993	1	0.342	1	1
						2005-01-13T04:00:00	1	-6.5	1	112	1	300.612	1	4.045	1	0.35	1	1
						2005-01-13T05:00:00	1	-6.5	1	112	1	302.078	1	4.092	1	0.365	1	1
